ID,Year,SurveyDate,TerritoryName,IsProtocolSurvey,ObservationID,Analysis Type,Sample Qualifier,BreedingStatus,StartTime,EndTime,CommonName,AdultCount,FledglingCount,NestlingCount,OtherCount,EggCountCode,IsTerritorialBehavior,Summary,NestCode,TerritoryNestID,varObject,VarFilter,Detection,JulianDay,Area_Type,BreedingYear,DaySinceDec15th
222,2013,2013-04-10,Citadel,TRUE,17992,Fecundity,Yes: Raptor status confirmed,Incubation,1899-12-31T12:20:00Z,1899-12-31T14:28:00Z,Prairie Falcon,2,0,0,0,Indet,Yes,"PRFA F ad likely incubates eggs in CI-1 cavity, flies, chases M ad back to CI-1 for food drop, M has nest switch, continues incubation in CI-1, F flies w/ rpdent prey S, later perches 80-100m S of CI-1, circles near Citadel.",CI-1,106,frmSurveyDetail,[ID] = 222,1,100,Core,2013,117
222,2013,2013-04-10,General Balconies,TRUE,17993,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T12:20:00Z,1899-12-31T15:30:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/ activity at General Balconies.,"NA",523,frmSurveyDetail,[ID] = 222,0,100,Core,2013,117
222,2013,2013-04-10,Machete Ridge,TRUE,17994,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T12:20:00Z,1899-12-31T15:30:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/ activity at Machete.,"NA",571,frmSurveyDetail,[ID] = 222,0,100,Core,2013,117
222,2013,2013-04-10,South Balconies,TRUE,17995,Fecundity,Yes: Raptor status confirmed,Incubation,1899-12-31T13:01:00Z,1899-12-31T13:35:00Z,Prairie Falcon,2,0,0,0,Indet,Yes,"PRFA F ad emerges, likely from incubating eggs, at SGB-4, M ad circles near, perches 15-20m S, F ad walks back into SGB-4, likely to continue egg incubation.",SGB-4,18,frmSurveyDetail,[ID] = 222,1,100,Core,2013,117
226,2012,2012-02-15,Drywall,TRUE,17027,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T14:06:00Z,1899-12-31T17:30:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA ad pr active at Drywall, PRFA F ad feeds at perch up from DRY-2, gains large crop, M ad flies from DRY-10, F ad lands at DRY-10 after pr flight, M in/out of DRY-10, copulates w/ F, F in/out of DRY-10, to sleep roost, M perches at N end summit.","NA",567,frmSurveyDetail,[ID] = 226,1,46,Non-core,2012,63
227,2008,2008-03-07,North Chalone Peak,TRUE,15182,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T13:40:00Z,1899-12-31T14:27:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity,"NA",403,frmSurveyDetail,[ID] = 227,0,67,Non-core,2008,84
233,2007,2007-03-07,Central High Peaks,TRUE,19245,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T12:50:00Z,1899-12-31T14:47:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of of PRFA presence / activity.,"NA",521,frmSurveyDetail,[ID] = 233,0,66,Core,2007,83
233,2007,2007-03-07,Deserted Valley,TRUE,19249,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T12:50:00Z,1899-12-31T14:47:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of of PRFA presence / activity.,"NA",537,frmSurveyDetail,[ID] = 233,0,66,Core,2007,83
233,2007,2007-03-07,Goat Rock,TRUE,19242,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T13:11:00Z,1899-12-31T13:20:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA F ad wails, flies out of sight near Poss. Pinn., M ad inspects GOAT-2, banks to area where F ad disappeared, poss copulation.","NA",417,frmSurveyDetail,[ID] = 233,1,66,Core,2007,83
233,2007,2007-03-07,Hawkins Peak,TRUE,19246,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T12:50:00Z,1899-12-31T14:47:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of of PRFA presence / activity.,"NA",441,frmSurveyDetail,[ID] = 233,0,66,Core,2007,83
233,2007,2007-03-07,Scout Peak,TRUE,19247,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T12:50:00Z,1899-12-31T14:47:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of of PRFA presence / activity.,"NA",471,frmSurveyDetail,[ID] = 233,0,66,Core,2007,83
233,2007,2007-03-07,Teapot Dome,TRUE,19243,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T13:20:00Z,1899-12-31T13:45:00Z,Prairie Falcon,1,0,0,0,0,Yes,"PRFA F ad wails, banks up to perch W downslope of Teapot Dome, later PRFA ad perches at TD-1.","NA",411,frmSurveyDetail,[ID] = 233,1,66,Core,2007,83
233,2007,2007-03-07,Western Front,TRUE,19248,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T12:50:00Z,1899-12-31T14:47:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of of PRFA presence / activity.,"NA",419,frmSurveyDetail,[ID] = 233,0,66,Core,2007,83
234,2011,2011-03-16,Frog Canyon,TRUE,16427,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T08:54:00Z,1899-12-31T12:20:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Frog Cyn.,"NA",479,frmSurveyDetail,[ID] = 234,0,75,Non-core,2011,92
234,2011,2011-03-16,Little Pinnacles,TRUE,16426,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T09:22:00Z,1899-12-31T12:20:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA M ad perches 10m S of LP-8, flies N, banks into LP-8, does not re-emerge, F ad perches S of LP-8, disappears, later M ad circles up from LP-8 area, lands near prior perch… PRFA pair likely preparing site or beginning egg incubation at LP-8.","NA",543,frmSurveyDetail,[ID] = 234,1,75,Core,2011,92
239,2008,2008-02-25,Goat Rock,TRUE,2712,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T14:30:00Z,1899-12-31T15:45:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA F and M perch on Goat Rock near NW corner summit, F wails occasionally, M flies S, W towards Resurrection Wall, flies above 2 CACO, flaps back E, circles S around Scout Peak","NA",417,frmSurveyDetail,[ID] = 239,1,56,Core,2008,73
239,2008,2008-02-25,Hawkins Peak,TRUE,15109,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:30:00Z,1899-12-31T15:45:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity,"NA",441,frmSurveyDetail,[ID] = 239,0,56,Core,2008,73
239,2008,2008-02-25,Pipsqueak Pinnacles,TRUE,15106,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:30:00Z,1899-12-31T15:45:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity,"NA",573,frmSurveyDetail,[ID] = 239,0,56,Core,2008,73
239,2008,2008-02-25,Resurrection Wall,TRUE,15105,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:30:00Z,1899-12-31T15:45:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity,"NA",473,frmSurveyDetail,[ID] = 239,0,56,Core,2008,73
239,2008,2008-02-25,Scout Peak,TRUE,15108,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:30:00Z,1899-12-31T15:45:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity,"NA",471,frmSurveyDetail,[ID] = 239,0,56,Core,2008,73
239,2008,2008-02-25,Teapot Dome,TRUE,15107,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:30:00Z,1899-12-31T15:45:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity,"NA",411,frmSurveyDetail,[ID] = 239,0,56,Core,2008,73
240,2013,2013-01-17,Canyon North of Willow Springs,TRUE,17647,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T13:20:00Z,1899-12-31T17:15:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at CNWS.,"NA",459,frmSurveyDetail,[ID] = 240,0,17,Non-core,2013,34
240,2013,2013-01-17,North Wilderness Rock,TRUE,17649,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T13:20:00Z,1899-12-31T17:15:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at NWR.,"NA",549,frmSurveyDetail,[ID] = 240,0,17,Non-core,2013,34
240,2013,2013-01-17,Tugboat,TRUE,17648,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T13:20:00Z,1899-12-31T17:15:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Tugboat.,"NA",511,frmSurveyDetail,[ID] = 240,0,17,Core,2013,34
246,2014,2014-04-26,Narrows East Fork of Marion Canyon,TRUE,18690,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T10:15:00Z,1899-12-31T14:40:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Narrows.,"NA",467,frmSurveyDetail,[ID] = 246,0,116,Non-core,2014,133
248,2009,2009-06-04,North Chalone Peak,TRUE,14971,Fecundity,Yes: Raptor status confirmed,Nestlings,1899-12-31T10:50:00Z,1899-12-31T11:48:00Z,Prairie Falcon,0,0,5,0,0,Yes,"5 PRFA nestlings @ NC-1, ~32-35 days old by plumage / down, likely at least 2 M and 2 F; young perch, stretch, feather-clean.",NC-1,46,frmSurveyDetail,[ID] = 248,1,155,Non-core,2009,172
252,2014,2014-02-15,Canyon North of Willow Springs,TRUE,18470,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T16:09:00Z,1899-12-31T16:19:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA F ad perches ~30m E of CNWS-2, calls, M banks up, copulates with F, circles, perches 4-5m below her, both fly S towards WSS.","NA",459,frmSurveyDetail,[ID] = 252,1,46,Non-core,2014,63
252,2014,2014-02-15,Crowley Towers,TRUE,18471,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T15:22:00Z,1899-12-31T16:45:00Z,Prairie Falcon,1,0,0,0,0,Yes,"PRFA ad perches at N end of CT-2, scans area, feather-cleans.","NA",551,frmSurveyDetail,[ID] = 252,1,46,Core,2014,63
252,2014,2014-02-15,North Wilderness Rock,TRUE,18938,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:15:00Z,1899-12-31T17:05:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity.,"NA",549,frmSurveyDetail,[ID] = 252,0,46,Non-core,2014,63
252,2014,2014-02-15,Tugboat,TRUE,18939,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:15:00Z,1899-12-31T17:05:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity.,"NA",511,frmSurveyDetail,[ID] = 252,0,46,Core,2014,63
253,2011,2011-01-31,Crowley Drainage,TRUE,16233,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:13:00Z,1899-12-31T17:06:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Crowley Drainage,"NA",495,frmSurveyDetail,[ID] = 253,0,31,Non-core,2011,48
253,2011,2011-01-31,Crowley Towers,TRUE,16231,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T14:20:00Z,1899-12-31T17:06:00Z,Prairie Falcon,3,0,0,0,0,Yes,"PRFA ad pr active in Crowley area, F ad perches, circles at Nest Knob near summit and CT-2, M ad perches on Balconies roof, chases/stoops 2nd F ad E, M banks into CT-1, later copulates w/ F ad, both perch 4m apart on Balconies roof.","NA",551,frmSurveyDetail,[ID] = 253,1,31,Core,2011,48
253,2011,2011-01-31,Mating Rocks,TRUE,16234,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:13:00Z,1899-12-31T17:06:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Mating Rocks,"NA",559,frmSurveyDetail,[ID] = 253,0,31,Non-core,2011,48
253,2011,2011-01-31,North Balconies,TRUE,16232,Occupancy,Yes: Raptor status confirmed,Presence,1899-12-31T14:13:00Z,1899-12-31T17:06:00Z,Prairie Falcon,3,0,0,0,0,Yes,See PRFA record for Crowley Towers,"NA",451,frmSurveyDetail,[ID] = 253,1,31,Core,2011,48
253,2011,2011-01-31,Willow Spring Slide,TRUE,16235,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:13:00Z,1899-12-31T17:06:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Willow Spg Slide,"NA",561,frmSurveyDetail,[ID] = 253,0,31,Non-core,2011,48
254,2013,2013-05-26,Egg,TRUE,18171,Fecundity,Yes: Raptor status confirmed,Nestlings,1899-12-31T10:50:00Z,1899-12-31T11:22:00Z,Prairie Falcon,0,0,5,0,0,Yes,"5 PRFA nestlings at EGG-1, 20-23 days old, doze, perch, feather-clean. Fledge likely on 13-16 Jun 2013.",EGG-1,82,frmSurveyDetail,[ID] = 254,1,146,Core,2013,163
254,2013,2013-05-26,Resurrection Wall,TRUE,18172,Fecundity,Yes: Raptor status confirmed,Nestlings,1899-12-31T10:50:00Z,1899-12-31T11:22:00Z,Prairie Falcon,1,0,2,0,0,Yes,"At least 2 PRFA nestlings at RW-2, 35+ days old, perch at site entry, fledge likely on 29 May to 1 Jun 2013. PRFA F ad briefly circles in area.",RW-2,181,frmSurveyDetail,[ID] = 254,1,146,Core,2013,163
258,2015,2015-02-13,Frog Canyon,TRUE,1235,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T14:05:00Z,1899-12-31T17:05:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Frog Canyon.,"NA",479,frmSurveyDetail,[ID] = 258,0,44,Non-core,2015,61
258,2015,2015-02-13,Frog/Hand,TRUE,1582,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T14:05:00Z,1899-12-31T17:05:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Frog/Hand.,"NA",453,frmSurveyDetail,[ID] = 258,0,44,Core,2015,61
258,2015,2015-02-13,Hanging Valley,TRUE,286,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T14:05:00Z,1899-12-31T17:05:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Hanging Valley.,"NA",515,frmSurveyDetail,[ID] = 258,0,44,Core,2015,61
258,2015,2015-02-13,Little Pinnacles,TRUE,589,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T14:05:00Z,1899-12-31T17:05:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Little Pinnacles.,"NA",543,frmSurveyDetail,[ID] = 258,0,44,Core,2015,61
258,2015,2015-02-13,Little Pinnacles,TRUE,1707,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T16:30:00Z,1899-12-31T17:05:00Z,Prairie Falcon,0,0,0,0,0,No,CACO 236 perches on N end of Yaks near Marmot.,"NA",543,frmSurveyDetail,[ID] = 258,0,44,Core,2015,61
258,2015,2015-02-13,Neglected Valley,TRUE,1931,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T14:05:00Z,1899-12-31T17:05:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Neglected Valley.,"NA",527,frmSurveyDetail,[ID] = 258,0,44,Core,2015,61
258,2015,2015-02-13,Prescribed Burn Cliffs,TRUE,1082,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T14:05:00Z,1899-12-31T17:05:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at PxBC.,"NA",563,frmSurveyDetail,[ID] = 258,0,44,Core,2015,61
265,2011,2011-01-22,Ball Pinnacle,TRUE,16213,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T12:40:00Z,1899-12-31T16:55:00Z,Prairie Falcon,0,0,0,0,0,No,"No sign of PRFA presence/activity at Ball Pinnacle, but see Tunnel PRFA record","NA",455,frmSurveyDetail,[ID] = 265,0,22,Core,2011,39
265,2011,2011-01-22,Deserted Valley,TRUE,18451,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T12:40:00Z,1899-12-31T16:55:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Deserted Valley.,"NA",537,frmSurveyDetail,[ID] = 265,0,22,Core,2011,39
265,2011,2011-01-22,Egg,TRUE,16212,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T12:40:00Z,1899-12-31T16:55:00Z,Prairie Falcon,0,0,0,0,0,No,"No sign of PRFA presence/activity at Egg, but see Tunnel PRFA record","NA",483,frmSurveyDetail,[ID] = 265,0,22,Core,2011,39
265,2011,2011-01-22,Goat Rock,TRUE,16205,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T14:55:00Z,1899-12-31T14:56:00Z,Prairie Falcon,1,0,0,0,0,Yes,"PRFA ad perches briefly at NW summit of Goat, circles N of Goat, then disappears SE behind Goat Rock","NA",417,frmSurveyDetail,[ID] = 265,1,22,Core,2011,39
265,2011,2011-01-22,Hawkins Peak,TRUE,16210,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T12:40:00Z,1899-12-31T16:55:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Hawkins Peak,"NA",441,frmSurveyDetail,[ID] = 265,0,22,Core,2011,39
265,2011,2011-01-22,Pipsqueak Pinnacles,TRUE,16209,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T12:40:00Z,1899-12-31T16:55:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Pipsqueak Pinnacles,"NA",573,frmSurveyDetail,[ID] = 265,0,22,Core,2011,39
265,2011,2011-01-22,Resurrection Wall,TRUE,16206,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T12:40:00Z,1899-12-31T16:55:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Resurrection Wall,"NA",473,frmSurveyDetail,[ID] = 265,0,22,Core,2011,39
265,2011,2011-01-22,Scout Peak,TRUE,16208,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T12:40:00Z,1899-12-31T16:55:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Scout Peak,"NA",471,frmSurveyDetail,[ID] = 265,0,22,Core,2011,39
265,2011,2011-01-22,Teapot Dome,TRUE,16211,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T12:40:00Z,1899-12-31T16:55:00Z,Prairie Falcon,0,0,0,0,0,No,"No sign of PRFA presence/activity at Teapot, but see Tunnel PRFA record","NA",411,frmSurveyDetail,[ID] = 265,0,22,Core,2011,39
265,2011,2011-01-22,Tunnel,TRUE,16204,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T15:23:00Z,1899-12-31T15:53:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA F ad perches atop Chaos Crag, M ad banks up, copulates with her, both circle N in Tunnel, Egg areas, F ad banks back atop Chaos Crag, feather-cleans","NA",487,frmSurveyDetail,[ID] = 265,1,22,Core,2011,39
265,2011,2011-01-22,Western Front,TRUE,16207,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T12:40:00Z,1899-12-31T16:55:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Western Front,"NA",419,frmSurveyDetail,[ID] = 265,0,22,Core,2011,39
271,2016,2016-06-13,South Balconies,TRUE,552,Fecundity,Yes: Raptor status confirmed,Unknown,1899-12-31T07:50:00Z,1899-12-31T09:25:00Z,Prairie Falcon,2,4,0,0,0,Yes,"Full fledge of 4 PRFA young (3 F, 1 M) from SGB-15, fledged on 10-12 June 2016. 1 fledg perches on low rock mass 80m S of SGB-15, joined by 2 more, F ad banks up and W of SGB-15, delivers prey to 4th fledg, M ad delivers prey to 3 others, at least 2 eat.",SGB-15,193,frmSurveyDetail,[ID] = 271,1,165,Core,2016,182
280,2013,2013-05-08,Citadel,TRUE,18148,Fecundity,Yes: Raptor status confirmed,Incubation,1899-12-31T11:30:00Z,1899-12-31T14:30:00Z,Prairie Falcon,2,0,0,0,Indet,Yes,"PRFA ad pr have 2 quick nest switches at CI-1, likely still incubating eggs or very young nestlings.",CI-1,106,frmSurveyDetail,[ID] = 280,1,128,Core,2013,145
285,2016,2016-02-22,Central High Peaks,TRUE,117,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T13:05:00Z,1899-12-31T18:04:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Central High Pks.,"NA",521,frmSurveyDetail,[ID] = 285,0,53,Core,2016,70
285,2016,2016-02-22,Deserted Valley,TRUE,1323,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T13:05:00Z,1899-12-31T18:04:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Deserted Valley.,"NA",537,frmSurveyDetail,[ID] = 285,0,53,Core,2016,70
285,2016,2016-02-22,Goat Rock,TRUE,37,Occupancy,Yes: Raptor status confirmed,Unknown,1899-12-31T16:20:00Z,1899-12-31T18:00:00Z,Prairie Falcon,2,0,0,0,0,Yes,Same as Resurrection Wall PRFA record.,"NA",417,frmSurveyDetail,[ID] = 285,1,53,Core,2016,70
285,2016,2016-02-22,Resurrection Wall,TRUE,1861,Occupancy,Yes: Raptor status confirmed,Unknown,1899-12-31T16:20:00Z,1899-12-31T18:00:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA ad pr active and vocal around RW-8 and near Goat Rock, copulate on RW-5 formation, F ad inspects, prepares scrape at RW-8.","NA",473,frmSurveyDetail,[ID] = 285,1,53,Core,2016,70
285,2016,2016-02-22,Scout Peak,TRUE,1258,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T13:05:00Z,1899-12-31T18:04:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Scout Pk.,"NA",471,frmSurveyDetail,[ID] = 285,0,53,Core,2016,70
285,2016,2016-02-22,Western Front,TRUE,2138,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T13:05:00Z,1899-12-31T18:04:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Western Front.,"NA",419,frmSurveyDetail,[ID] = 285,0,53,Core,2016,70
286,2009,2009-04-02,Frog Canyon,TRUE,15052,Occupancy,Yes: No presence/full survey,Occupancy,1899-12-31T09:22:00Z,1899-12-31T12:15:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity,"NA",479,frmSurveyDetail,[ID] = 286,0,92,Non-core,2009,109
286,2009,2009-04-02,Hanging Valley,TRUE,19141,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T09:22:00Z,1899-12-31T12:15:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity.,"NA",515,frmSurveyDetail,[ID] = 286,0,92,Core,2009,109
286,2009,2009-04-02,Little Pinnacles,TRUE,14812,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T09:22:00Z,1899-12-31T12:15:00Z,Prairie Falcon,2,0,0,0,0,Yes,"PRFA F ad perches near LP-8, flies, has food exchange with M ad in LP-8, F flies 20m S to perch and eat, M perches up and S from LP-7, later 5m up from LP-8, F flies to perch up from LP-3… No sign of active nesting","NA",543,frmSurveyDetail,[ID] = 286,1,92,Core,2009,109
295,2016,2016-03-09,Frog Canyon,TRUE,1716,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T14:05:00Z,1899-12-31T18:05:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Frog Canyon.,"NA",479,frmSurveyDetail,[ID] = 295,0,69,Non-core,2016,86
295,2016,2016-03-09,Frog/Hand,TRUE,842,Occupancy,Yes: Raptor status confirmed,Unknown,1899-12-31T17:11:00Z,1899-12-31T17:52:00Z,Prairie Falcon,1,0,0,0,0,Yes,"PRFA ad (F?) perches atop Crud N' Mud,s cans area, flaps/soars S at dusk, disappears towards PxBC.","NA",453,frmSurveyDetail,[ID] = 295,1,69,Core,2016,86
295,2016,2016-03-09,Hanging Valley,TRUE,1559,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T14:05:00Z,1899-12-31T18:05:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Hanging Valley.,"NA",515,frmSurveyDetail,[ID] = 295,0,69,Core,2016,86
295,2016,2016-03-09,Little Pinnacles,TRUE,1097,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T14:05:00Z,1899-12-31T18:05:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Little Pinnacles.,"NA",543,frmSurveyDetail,[ID] = 295,0,69,Core,2016,86
295,2016,2016-03-09,Neglected Valley,TRUE,387,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T14:05:00Z,1899-12-31T18:05:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Neglected Valley.,"NA",527,frmSurveyDetail,[ID] = 295,0,69,Core,2016,86
295,2016,2016-03-09,Prescribed Burn Cliffs,TRUE,76,Occupancy,Yes: No presence/full survey,Unknown,1899-12-31T14:05:00Z,1899-12-31T18:05:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at PxBC.,"NA",563,frmSurveyDetail,[ID] = 295,0,69,Core,2016,86
298,2010,2010-01-08,Crowley Drainage,TRUE,15528,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:07:00Z,1899-12-31T17:05:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence / activity at Crowley Drainage,"NA",495,frmSurveyDetail,[ID] = 298,0,8,Non-core,2010,25
298,2010,2010-01-08,Crowley Towers,TRUE,15216,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T14:50:00Z,1899-12-31T17:05:00Z,Prairie Falcon,3,0,0,0,0,Yes,"PRFA ad pr perch on Nest Knob summit and just S of Nest Knob, 2nd PRFA F ad perches at S end summit of Crowley Ridge","NA",551,frmSurveyDetail,[ID] = 298,1,8,Core,2010,25
298,2010,2010-01-08,Mating Rocks,TRUE,15222,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:07:00Z,1899-12-31T17:05:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Mating Rocks,"NA",559,frmSurveyDetail,[ID] = 298,0,8,Non-core,2010,25
298,2010,2010-01-08,North Balconies,TRUE,15218,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:07:00Z,1899-12-31T17:05:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at N. Balconies,"NA",451,frmSurveyDetail,[ID] = 298,0,8,Core,2010,25
298,2010,2010-01-08,Tugboat,TRUE,15223,Occupancy,Yes: No presence/full survey,Presence,1899-12-31T14:07:00Z,1899-12-31T17:05:00Z,Prairie Falcon,0,0,0,0,0,No,No sign of PRFA presence/activity at Mating Rocks,"NA",511,frmSurveyDetail,[ID] = 298,0,8,Core,2010,25
298,2010,2010-01-08,Willow Spring Slide,TRUE,15217,Occupancy,Yes: Raptor status confirmed,Occupancy,1899-12-31T16:20:00Z,1899-12-31T17:05:00Z,Prairie Falcon,1,0,0,0,0,Yes,"PRFA M ad perches on central WSS wall perch, 7-8m from summit, feather-cleaning occasionally","NA",561,frmSurveyDetail,[ID] = 298,1,8,Non-core,2010,25
